,SuperInsulating_01445,SuperInsulating_00795,Simple 1001,DistrictHeating:Facility,DistrictCooling:Facility,Electricity:Facility
21,1.2000000000000002,1.2000000000000002,3.3271186440677964,34919541961.46741,17851319966.025143,50452844768.26758
22,1.2000000000000002,1.2000000000000002,3.247457627118644,34919541961.46741,17851319966.025143,50452844768.26758
23,1.2000000000000002,1.2000000000000002,3.1677966101694914,34919541961.46741,17851319966.025143,50452844768.26758
24,1.2000000000000002,1.2000000000000002,3.088135593220339,34919541961.46741,17851319966.025143,50452844768.26758
25,1.2000000000000002,1.2000000000000002,3.008474576271186,34919541961.46741,17851319966.025143,50452844768.26758
26,1.2000000000000002,1.2000000000000002,2.928813559322034,34919541961.46741,17851319966.025143,50452844768.26758
27,1.2000000000000002,1.2000000000000002,2.849152542372881,34919541961.46741,17851319966.025143,50452844768.26758
28,1.2000000000000002,1.2000000000000002,2.7694915254237285,34919541961.46741,17851319966.025143,50452844768.26758
29,1.2000000000000002,1.2000000000000002,2.689830508474576,34919541961.46741,17851319966.025143,50452844768.26758
30,1.2000000000000002,1.2000000000000002,2.6101694915254234,34919541961.46741,17851319966.025143,50452844768.26758
31,1.2000000000000002,1.2000000000000002,2.530508474576271,34919541961.46741,17851319966.025143,50452844768.26758
32,1.2000000000000002,1.2000000000000002,2.4508474576271184,34919541961.46741,17851319966.025143,50452844768.26758
33,1.2000000000000002,1.2000000000000002,2.371186440677966,34919541961.46741,17851319966.025143,50452844768.26758
34,1.2000000000000002,1.2000000000000002,2.2915254237288134,34919541961.46741,17851319966.025143,50452844768.26758
35,1.2000000000000002,1.2000000000000002,2.211864406779661,34919541961.46741,17851319966.025143,50452844768.26758
36,1.2000000000000002,1.2000000000000002,2.1322033898305084,34919541961.46741,17851319966.025143,50452844768.26758
37,1.2000000000000002,1.2000000000000002,2.052542372881356,34919541961.46741,17851319966.025143,50452844768.26758
38,1.2000000000000002,1.2000000000000002,1.972881355932203,34919541961.46741,17851319966.025143,50452844768.26758
39,1.2000000000000002,1.2000000000000002,1.8932203389830504,34919541961.46741,17851319966.025143,50452844768.26758
40,1.2000000000000002,1.2000000000000002,1.813559322033898,34919541961.46741,17851319966.025143,50452844768.26758
41,1.2000000000000002,1.2000000000000002,1.7338983050847454,34919541961.46741,17851319966.025143,50452844768.26758
42,1.2000000000000002,1.2000000000000002,1.654237288135593,34919541961.46741,17851319966.025143,50452844768.26758
43,1.2000000000000002,1.2000000000000002,1.5745762711864404,34919541961.46741,17851319966.025143,50452844768.26758
44,1.2000000000000002,1.2000000000000002,1.4949152542372879,34919541961.46741,17851319966.025143,50452844768.26758
45,1.2000000000000002,1.2000000000000002,1.4152542372881354,34919541961.46741,17851319966.025143,50452844768.26758
46,1.2000000000000002,1.2000000000000002,1.3355932203389829,34919541961.46741,17851319966.025143,50452844768.26758
47,1.2000000000000002,1.2000000000000002,1.2559322033898304,34919541961.46741,17851319966.025143,50452844768.26758
48,1.2000000000000002,1.2000000000000002,1.1762711864406779,34919541961.46741,17851319966.025143,50452844768.26758
49,1.2000000000000002,1.2000000000000002,1.096610169491525,34919541961.46741,17851319966.025143,50452844768.26758
50,1.2000000000000002,1.2000000000000002,1.0169491525423724,34919541961.46741,17851319966.025143,50452844768.26758
51,1.2000000000000002,1.2000000000000002,0.9372881355932199,34919541961.46741,17851319966.025143,50452844768.26758
52,1.2000000000000002,1.2000000000000002,0.8576271186440678,34919541961.46741,17851319966.025143,50452844768.26758
53,1.2000000000000002,1.2000000000000002,0.7779661016949149,34919541961.46741,17851319966.025143,50452844768.26758
54,1.2000000000000002,1.2000000000000002,0.6983050847457619,34919541961.46741,17851319966.025143,50452844768.26758
55,1.2000000000000002,1.2000000000000002,0.6186440677966099,34919541961.46741,17851319966.025143,50452844768.26758
56,1.2000000000000002,1.2000000000000002,0.5389830508474569,34919541961.46741,17851319966.025143,50452844768.26758
57,1.2000000000000002,1.2000000000000002,0.45932203389830484,34919541961.46741,17851319966.025143,50452844768.26758
58,1.2000000000000002,1.2000000000000002,0.3796610169491519,34919541961.46741,17851319966.025143,50452844768.26758
59,1.2000000000000002,1.2000000000000002,0.3,34919541961.46741,17851319966.025143,50452844768.26758
