date,Temp_in_2,Temp_in_3,Temp_in_1,Temp_out,Cooling,Heating,Electricity,Temp_in,deltaT,Power
2018-01-29 18:00:00,2.4944601488684226,2.502201565434316,2.5069763092885173,-0.025,0.0,0.0,303330.76601256,2.5012126745304184,2.5262126745304183,0.0
2018-01-29 19:00:00,2.4127215868112613,2.4154231424177444,2.4247194890196697,0.07500000000000001,0.0,0.0,303330.76601256,2.4176214060828918,2.3426214060828916,0.0
2018-01-29 20:00:00,2.3339985295868293,2.332342101998716,2.3454867612687917,0.17500000000000004,0.0,0.0,303330.76601256,2.3372757976181124,2.162275797618112,0.0
2018-01-29 21:00:00,2.2622791779999787,2.255745315439768,2.273269107548034,0.275,0.0,0.0,303330.76601256,2.2637645336625933,1.9887645336625934,0.0
2018-01-29 22:00:00,2.199563620565019,2.187607686934718,2.210069971026332,0.375,0.0,0.0,303330.76601256,2.1990804261753563,1.8240804261753563,0.0
2018-01-29 23:00:00,2.1287418198572263,2.1143939905489497,2.1387894504680633,0.4,0.0,0.0,303330.76601256,2.127308420291413,1.727308420291413,0.0
2018-01-29 00:00:00,2.054284688947261,2.040298542557205,2.0638973413887296,0.4,0.0,0.0,303330.76601256,2.052826857631065,1.652826857631065,0.0
2018-01-30 01:00:00,3.4662450895279737,3.1780911882273335,3.4751220692179494,0.4,0.0,18266951.504339345,303330.76601256,3.373152782324419,2.9731527823244193,5.074153195649818
2018-01-30 02:00:00,3.9456853887057535,3.5650043377569975,3.954430898870559,0.475,0.0,18266951.50433939,303330.76601256,3.821706875111103,3.346706875111103,5.0741531956498305
2018-01-30 03:00:00,4.184701389785438,3.8153374168302405,4.193059440831567,0.5,0.0,18266951.504339334,303330.76601256,4.064366082482415,3.5643660824824153,5.0741531956498145
2018-01-30 04:00:00,4.3492395179550645,4.018313574640024,4.35720519483351,0.575,0.0,18266951.504339267,303330.76601256,4.241586095809533,3.6665860958095324,5.074153195649796
2018-01-30 05:00:00,4.516648207481001,4.217603490298283,4.524247696009843,0.75,0.0,18266951.504339255,303330.76601256,4.419499797929709,3.669499797929709,5.074153195649793
2018-01-30 06:00:00,4.698229386237141,4.422268095562165,4.7054859507854925,1.0250000000000001,0.0,18266951.504339308,303330.76601256,4.608661144194933,3.5836611441949326,5.074153195649807
2018-01-30 07:00:00,4.876108899535988,4.619892191786958,4.883033705750047,1.25,0.0,18266951.50433941,303330.76601256,4.793011599024331,3.5430115990243314,5.074153195649837
2018-01-30 08:00:00,5.752643271721326,5.383678210439959,5.759356022324133,1.1500000000000001,0.0,18436460.651383948,15179108.724000003,5.63189250149514,4.48189250149514,5.121239069828874
2018-01-30 09:00:00,7.470524623535348,6.7164659083226965,7.477850279642452,1.025,0.0,18605969.79842885,15179108.724000003,7.221613603833499,6.1966136038335,5.168324944008013
2018-01-30 10:00:00,8.710256227625658,7.77329352548281,8.717570842019162,0.8500000000000001,0.0,18944988.09251833,15179108.724000003,8.40037353170921,7.55037353170921,5.262496692366203
2018-01-30 11:00:00,9.615854581992004,8.670282562603782,9.623003664940194,0.8,0.0,18944988.09251854,15179108.724000003,9.303046936511992,8.503046936511991,5.262496692366261
2018-01-30 12:00:00,10.423860538819987,9.517159750077301,10.430810855575958,0.8,0.0,18944988.09251862,15179108.724000003,10.123943714824415,9.323943714824415,5.262496692366283
2018-01-30 13:00:00,11.062243624720656,10.232070354374446,11.068989983575726,0.8,0.0,18775478.94547337,15179108.724000003,10.787767987556942,9.987767987556941,5.215410818187047
2018-01-30 14:00:00,11.708594253323293,10.942165343980987,11.715151884042385,0.95,0.0,18775478.945473626,15179108.724000003,11.455303827115555,10.505303827115556,5.215410818187118
2018-01-30 15:00:00,12.442638887346003,11.703961453209029,12.44901180020388,1.15,0.0,18944988.09251845,15179108.724000003,12.198537380252972,11.048537380252972,5.262496692366236
2018-01-30 16:00:00,13.111473971038079,12.413476154299383,13.117656034909023,1.35,0.0,18944988.09251839,15179108.724000003,12.880868720082162,11.530868720082163,5.262496692366219
2018-01-30 17:00:00,13.717568596913068,13.072401725666365,13.723553560829199,1.25,0.0,18944988.092518255,15179108.724000003,13.50450796113621,12.25450796113621,5.262496692366182
2018-01-30 18:00:00,14.088081354946535,13.542748779788251,14.093866911100704,1.05,0.0,18605969.79842886,15179108.724000003,13.90823234861183,12.85823234861183,5.168324944008017
2018-01-30 19:00:00,12.078418222021153,12.2349665323384,12.082594104150223,0.8500000000000001,0.0,16771303.01439805,15179108.724000003,12.13199295283659,11.28199295283659,4.658695281777236
2018-01-30 20:00:00,11.2911533100409,11.703377833737367,11.295264139420615,1.175,0.0,18266951.50433948,5623484.7239999985,11.429931761066294,10.254931761066294,5.074153195649855
2018-01-30 21:00:00,10.716178749554155,11.177120567563621,10.720277188867568,1.6,0.0,18266951.504339453,303330.76601256,10.87119216866178,9.27119216866178,5.074153195649848
2018-01-30 22:00:00,10.530333616507807,10.946104593762476,10.534214408578508,2.075,0.0,18266951.50433941,303330.76601256,10.670217539616266,8.595217539616264,5.074153195649837
2018-01-30 23:00:00,10.406233000847768,10.75888404138707,10.409889610406962,2.2,0.0,18266951.50433909,303330.76601256,10.525002217547266,8.325002217547265,5.074153195649748
2018-01-30 00:00:00,10.268772771578043,10.58811536447745,10.272227297240383,2.2,0.0,18266951.504339464,303330.76601256,10.376371811098625,8.176371811098626,5.074153195649851
2018-01-31 01:00:00,10.153460637139403,10.445860367894056,10.156754539677225,2.2,0.0,18266951.50433927,303330.76601256,10.252025181570227,8.052025181570226,5.074153195649798
2018-01-31 02:00:00,10.055646727872844,10.3251526398258,10.058787382746665,2.2,0.0,18266951.50433957,303330.76601256,10.146528916815102,7.946528916815102,5.07415319564988
2018-01-31 03:00:00,9.971508348427248,10.220956116391571,9.974499998742614,2.2,0.0,18266951.50433901,303330.76601256,10.055654821187145,7.855654821187145,5.074153195649725
2018-01-31 04:00:00,9.893517421039764,10.12655460779792,9.896368881550082,2.2,0.0,18266951.50433896,303330.76601256,9.972146970129254,7.772146970129254,5.0741531956497115
2018-01-31 05:00:00,9.742941702469707,9.976548656318258,9.745689613721886,1.825,0.0,18266951.50433944,303330.76601256,9.821726657503284,7.996726657503284,5.074153195649845
2018-01-31 06:00:00,9.54648555166299,9.795077891051056,9.549148214687767,1.4,0.0,18266951.50433968,303330.76601256,9.630237219133939,8.230237219133938,5.074153195649911
2018-01-31 07:00:00,9.33528900447786,9.596937039975405,9.337856884727435,0.925,0.0,18266951.50433939,303330.76601256,9.423360976393566,8.498360976393565,5.0741531956498305
2018-01-31 08:00:00,10.080812030270534,10.179528019162325,10.083275728858496,0.95,0.0,18436460.651383966,15179108.724000003,10.114538592763786,9.164538592763787,5.12123906982888
2018-01-31 09:00:00,12.545972919577437,12.165581249812302,12.549096495601244,1.0750000000000002,0.0,18605969.79842882,15179108.724000003,12.420216888330328,11.345216888330327,5.168324944008005
2018-01-31 10:00:00,13.757596224374373,13.111803307895467,13.76060777422993,1.25,0.0,18944988.09251824,15179108.724000003,13.543335768833257,12.293335768833257,5.262496692366178
2018-01-31 11:00:00,14.559952546539176,13.891477315763266,14.562857844293063,1.45,0.0,18944988.09251812,15179108.724000003,14.338095902198502,12.888095902198502,5.2624966923661445
2018-01-31 12:00:00,15.259500714217069,14.622891616287484,15.262325351339662,1.5750000000000002,0.0,18944988.09251821,15179108.724000003,15.048239227281405,13.473239227281404,5.262496692366169
2018-01-31 13:00:00,15.801802866509677,15.230697612502455,15.80456147379093,1.75,0.0,18775478.94547362,15179108.724000003,15.612353984267687,13.862353984267687,5.215410818187117
2018-01-31 14:00:00,16.330875471800375,15.812914352581382,16.333580946262458,1.725,0.0,18775478.945473373,15179108.724000003,16.159123590214737,14.434123590214737,5.215410818187048
2018-01-31 15:00:00,16.920114833039598,16.43425626921568,16.922761163134936,1.625,0.0,18944988.0925183,15179108.724000003,16.759044088463405,15.134044088463405,5.262496692366194
2018-01-31 16:00:00,17.444599258705868,16.997623467580258,17.447185408189437,1.525,0.0,18944988.092518136,15179108.724000003,17.29646937815852,15.77146937815852,5.262496692366149
2018-01-31 17:00:00,17.930117233400253,17.52820575811873,17.932638494249076,1.5750000000000002,0.0,18944988.0925185,15179108.724000003,17.796987161922686,16.221987161922687,5.26249669236625
2018-01-31 18:00:00,18.218937729923674,17.90335041276964,18.221379461702053,1.675,0.0,18605969.798428968,15179108.724000003,18.114555868131788,16.439555868131787,5.168324944008047
2018-01-31 19:00:00,14.5626378864659,15.14084183574559,14.56413306511893,1.775,0.0,1922554.2050552908,15179108.724000003,14.75587092911014,12.98087092911014,0.5340428347375807
2018-01-31 20:00:00,13.79758664915642,13.987921130467178,13.798605904308056,1.6500000000000001,0.0,9767322.765402712,5623484.7239999985,13.861371227977218,12.211371227977217,2.7131452126118645
2018-01-31 21:00:00,13.459443096946135,13.516836127863055,13.460541073450761,1.45,0.0,17195819.226545606,303330.76601256,13.478940099419981,12.028940099419982,4.7766164518182235
2018-01-31 22:00:00,13.034692011084964,13.233934738987985,13.0360703514565,1.175,0.0,17980573.245699868,303330.76601256,13.101565700509816,11.926565700509816,4.994603679361075
2018-01-31 23:00:00,12.624802171974714,12.970577166160574,12.626103652544014,0.95,0.0,18266951.50433945,303330.76601256,12.740494330226435,11.790494330226435,5.074153195649847
2018-01-31 00:00:00,12.245397982325725,12.599598758702413,12.24664044639859,0.75,0.0,18266951.5043393,303330.76601256,12.363879062475576,11.613879062475576,5.074153195649806
2018-02-01 01:00:00,11.895035112236304,12.247098115157895,11.896212182727355,0.625,0.0,18266951.5043396,303330.76601256,12.012781803373853,11.387781803373853,5.074153195649889
2018-02-01 02:00:00,11.555682485679446,11.900250430043668,11.556795032203329,0.45,0.0,18266951.50433912,303330.76601256,11.67090931597548,11.220909315975481,5.074153195649756
2018-02-01 03:00:00,11.218831883407312,11.556994454018055,11.21988232598813,0.25,0.0,18266951.504339267,303330.76601256,11.331902887804498,11.081902887804498,5.074153195649796
2018-02-01 04:00:00,10.893751131632138,11.223593349369972,10.894742353203508,0.05,0.0,18266951.504339397,303330.76601256,11.004028944735206,10.954028944735205,5.074153195649832
2018-02-01 05:00:00,10.56693594579468,10.889394680281155,10.567871152539029,-0.225,0.0,18266951.504339226,303330.76601256,10.674733926204956,10.899733926204956,5.074153195649785
2018-02-01 06:00:00,10.235818335044844,10.553033184816435,10.236700803115774,-0.5249999999999999,0.0,18266951.504339106,303330.76601256,10.341850774325684,10.866850774325684,5.074153195649751
2018-02-01 07:00:00,9.869166039366476,10.188141018157523,9.869999146444368,-1.05,0.0,18266951.50433945,303330.76601256,9.975768734656123,11.025768734656124,5.074153195649847
2018-02-01 08:00:00,10.504504505285944,10.638866723877623,10.505279705680335,-0.3,0.0,18436460.651383948,15179108.724000003,10.549550311614635,10.849550311614635,5.121239069828874
2018-02-01 09:00:00,13.148529734273884,12.728547425353707,13.14928109151455,0.975,0.0,18605969.79842878,15179108.724000003,13.008786083714048,12.033786083714048,5.168324944007995
2018-02-01 10:00:00,14.60747112841543,13.836306113131114,14.60827059821491,2.2,0.0,18944988.09251832,15179108.724000003,14.350682613253818,12.150682613253817,5.2624966923661995
2018-02-01 11:00:00,15.64638890814825,14.780549745746569,15.64727308448209,4.15,0.0,18944988.09251836,15179108.724000003,15.35807057945897,11.208070579458969,5.262496692366211
2018-02-01 12:00:00,16.650379168977526,15.743649820195957,16.651882441244485,6.275,0.0,18944988.092518356,15179108.724000003,16.348637143472654,10.073637143472654,5.26249669236621
2018-02-01 13:00:00,17.577503702249476,16.667253348963527,17.580914398184536,8.45,0.0,18775478.945473332,15179108.724000003,17.275223816465846,8.825223816465847,5.215410818187037
2018-02-01 14:00:00,18.5047985884878,17.59760329358459,18.51182971250587,9.75,0.0,18775478.945473537,15179108.724000003,18.20474386485942,8.45474386485942,5.2154108181870935
2018-02-01 15:00:00,19.40941623362378,18.57286664126148,19.418428913290327,10.825,0.0,18159596.254810054,15179108.724000003,19.13357059605853,8.30857059605853,5.0443322930027925
2018-02-01 16:00:00,19.85750563977663,19.493676506142922,19.865391132937642,11.85,0.0,14371760.692715913,15179108.724000003,19.738857759619066,7.888857759619066,3.9921557479766423
2018-02-01 17:00:00,20.16163547369568,20.116485194599484,20.170474688922894,9.1,0.0,14247939.700035308,15179108.724000003,20.149531785739352,11.049531785739353,3.9577610277875857
2018-02-01 18:00:00,20.391360749922022,20.332207763231906,20.400392260287227,5.025,0.0,16971564.71150883,15179108.724000003,20.37465359114705,15.349653591147051,4.714323530974675
2018-02-01 19:00:00,15.96056157552427,16.93783660748504,15.973114352365231,1.0,0.0,169509.14704475534,15179108.724000003,16.290504178458182,15.290504178458182,0.04708587417909871
2018-02-01 20:00:00,14.677204505678,15.478974865127,14.685409444684124,0.375,0.0,5857667.638377042,5623484.7239999985,14.947196271829709,14.572196271829709,1.6271298995491783
2018-02-01 21:00:00,14.229315336652382,14.353827694551775,14.236107456513489,0.95,0.0,12614366.609128015,303330.76601256,14.273083495905881,13.323083495905882,3.503990724757782
2018-02-01 22:00:00,13.893290514587273,13.841487046957688,13.898904628676348,1.475,0.0,14621098.215052346,303330.76601256,13.877894063407103,12.402894063407103,4.061416170847874
2018-02-01 23:00:00,13.628426065466988,13.516113442005086,13.63297846177858,1.75,0.0,16495101.515157113,303330.76601256,13.592505989750217,11.842505989750217,4.581972643099198
2018-02-01 00:00:00,13.407043004218028,13.270647348483415,13.4115019197718,2.0250000000000004,0.0,17658749.91101449,303330.76601256,13.363064090824414,11.338064090824414,4.905208308615136
2018-02-02 01:00:00,13.172301441326628,13.07837709462358,13.177275733386722,2.25,0.0,17973812.59601366,303330.76601256,13.14265142311231,10.89265142311231,4.992725721114906
2018-02-02 02:00:00,12.941975446071426,12.923480170862815,12.945940246916836,2.375,0.0,18157340.17760644,303330.76601256,12.937131954617024,10.562131954617024,5.043705604890678
2018-02-02 03:00:00,12.732541313194195,12.778290365769207,12.735625844513669,2.475,0.0,18266951.50433907,303330.76601256,12.748819174492356,10.273819174492356,5.074153195649742
2018-02-02 04:00:00,12.544841005593266,12.595900929263433,12.547082942815196,2.575,0.0,18266951.504339293,303330.76601256,12.5626082925573,9.9876082925573,5.074153195649804
2018-02-02 05:00:00,12.36053459369249,12.414327099373315,12.36201436193678,2.6,0.0,18266951.50433895,303330.76601256,12.378958685000862,9.778958685000863,5.074153195649708
2018-02-02 06:00:00,12.17799179095259,12.234563503774949,12.178790081764607,2.6,0.0,18266951.504338972,303330.76601256,12.197115125497382,9.597115125497382,5.074153195649714
2018-02-02 07:00:00,12.00359162232112,12.06162111586223,12.003783446472047,2.6,0.0,18266951.504339494,303330.76601256,12.022998728218466,9.422998728218467,5.07415319564986
2018-02-02 08:00:00,12.696943649867807,12.602709829316064,12.696611545219849,2.75,0.0,18436460.651383985,15179108.724000003,12.66542167480124,9.91542167480124,5.121239069828885
2018-02-02 09:00:00,15.28113728448357,14.6436753792015,15.280668762711858,2.875,0.0,18605969.79842875,15179108.724000003,15.068493808798976,12.193493808798976,5.168324944007987
2018-02-02 10:00:00,16.49342582951632,15.607354222924588,16.49214230547703,3.05,0.0,18944988.092518292,15179108.724000003,16.19764078597265,13.147640785972648,5.262496692366192
2018-02-02 11:00:00,17.394105708163217,16.461633685675395,17.39223974427096,4.225,0.0,18944988.092518486,15179108.724000003,17.08265971270319,12.85765971270319,5.262496692366246
2018-02-02 12:00:00,18.23937691267215,17.313097556482813,18.23714784768004,5.725,0.0,18944988.09251829,15179108.724000003,17.92987410561167,12.20487410561167,5.2624966923661916
2018-02-02 13:00:00,19.0173889014952,18.11682371668477,19.015294401409854,7.225,0.0,18775478.945473537,15179108.724000003,18.716502339863275,11.491502339863276,5.2154108181870935
2018-02-02 14:00:00,19.7475239839005,18.91016625403297,19.74668873363753,7.75,0.0,18422023.197175406,15179108.724000003,19.468126323857003,11.718126323857003,5.117228665882057
2018-02-02 15:00:00,20.15669291800384,19.719116388357694,20.157322597728573,7.875,0.0,15517388.425342768,15179108.724000003,20.011043968030037,12.136043968030037,4.310385673706325
2018-02-02 16:00:00,20.43922566354793,20.418350918361497,20.440880222314735,8.05,0.0,13089231.689910505,15179108.724000003,20.432818934741388,12.382818934741387,3.635897691641807
2018-02-02 17:00:00,20.667568862394162,20.79803187720716,20.669713556455193,7.575,0.0,11543212.315296834,15179108.724000003,20.71177143201884,13.13677143201884,3.2064478653602317
2018-02-02 18:00:00,20.838979851358236,21.01720139185351,20.84080676283678,6.875,0.0,11841333.458863817,15179108.724000003,20.898996002016176,14.023996002016176,3.289259294128838
2018-02-02 19:00:00,17.62104290713327,18.447298283846415,17.622094415671434,6.175,0.0,169509.14704475537,15179108.724000003,17.896811868883706,11.721811868883705,0.047085874179098715
2018-02-02 20:00:00,16.088492217037288,17.143615369550226,16.087687874144766,4.800000000000002,0.0,0.0,5623484.7239999985,16.439931820244094,11.639931820244094,0.0
2018-02-02 21:00:00,14.842645905859358,15.832709629809644,14.840406276948025,3.2,0.0,1966517.5872767344,303330.76601256,15.171920604205676,11.971920604205675,0.5462548853546485
2018-02-02 22:00:00,14.361232547659068,14.692559259192393,14.357972821581617,1.6,0.0,9543704.708570916,303330.76601256,14.470588209477691,12.870588209477692,2.651029085714143
2018-02-02 23:00:00,14.029993504738435,13.982365443173373,14.025637739391714,0.9,0.0,14719088.306429775,303330.76601256,14.012665562434506,13.112665562434506,4.088635640674938
2018-02-02 00:00:00,13.690597020645962,13.634999480329233,13.682007541332267,0.5,0.0,17601920.950464826,303330.76601256,13.669201347435822,13.169201347435822,4.889422486240229
2018-02-03 01:00:00,13.2124659524618,13.369237030862617,13.201605561173425,0.1,0.0,18149826.48404588,303330.76601256,13.261102848165947,13.161102848165948,5.0416184677905225
2018-02-03 02:00:00,12.755899176017909,12.998694768679284,12.743301657424723,-0.225,0.0,18266951.50433952,303330.76601256,12.832631867373971,13.05763186737397,5.074153195649867
2018-02-03 03:00:00,12.331459928078921,12.579159744072676,12.31740476027567,-0.45,0.0,18266951.504339647,303330.76601256,12.409341477475756,12.859341477475756,5.0741531956499015
2018-02-03 04:00:00,11.914011070437901,12.1612953290367,11.898768025497581,-0.7250000000000001,0.0,18266951.50433944,303330.76601256,11.991358141657393,12.716358141657393,5.074153195649845
2018-02-03 05:00:00,11.443316017835274,11.699133707940259,11.42711896794351,-1.325,0.0,18266951.50433951,303330.76601256,11.523189564573016,12.848189564573016,5.074153195649863
2018-02-03 06:00:00,10.93426123642691,11.206664273890834,10.917303823093457,-2.0250000000000004,0.0,18266951.504339248,303330.76601256,11.019409777803736,13.044409777803736,5.074153195649791
2018-02-03 07:00:00,10.414210768830742,10.700087621775923,10.3966808829386,-2.725,0.0,18266951.504339013,303330.76601256,10.503659757848423,13.228659757848423,5.074153195649726
2018-02-03 08:00:00,10.909472016311119,11.009674612168153,10.891663617146683,-1.925,0.0,18436460.651384126,15179108.724000003,10.936936748541987,12.861936748541988,5.121239069828924
2018-02-03 09:00:00,13.569028278465337,13.052247142621178,13.54910285617222,-0.625,0.0,18605969.79842881,15179108.724000003,13.390126092419578,14.015126092419578,5.1683249440080035
2018-02-03 10:00:00,15.145174504504151,14.238799277875378,15.123646661300446,0.675,0.0,18944988.092518374,15179108.724000003,14.835873481226658,14.160873481226657,5.2624966923662155
2018-02-03 11:00:00,16.149073484056732,15.152826509623349,16.126947067993225,2.35,0.0,18944988.09251818,15179108.724000003,15.809615687224436,13.459615687224437,5.262496692366161
2018-02-03 12:00:00,17.070372424820512,16.056214066728913,17.048370230202956,4.075,0.0,18944988.09251828,15179108.724000003,16.72498557391746,12.649985573917462,5.262496692366189
2018-02-03 13:00:00,17.890847712637377,16.899127963892056,17.870179637003798,5.85,0.0,18775478.945473447,15179108.724000003,17.553385104511076,11.703385104511076,5.215410818187069
2018-02-03 14:00:00,18.709851604453927,17.741967601642514,18.69182582315528,6.975,0.0,18775478.945473466,15179108.724000003,18.381215009750573,11.406215009750573,5.215410818187074
2018-02-03 15:00:00,19.559841935062217,18.629740406916774,19.548268326725733,7.949999999999998,0.0,18654499.556169253,15179108.724000003,19.245950222901573,11.295950222901574,5.181805432269237
2018-02-03 16:00:00,20.01921704848184,19.468366115655297,20.014250008584327,8.875,0.0,15729053.81489195,15179108.724000003,19.833944390907153,10.958944390907153,4.369181615247764
2018-02-03 17:00:00,20.307137876085967,20.152946294048267,20.304097378068768,8.125,0.0,14041882.332464332,15179108.724000003,20.25472718273433,12.129727182734332,3.900522870128981
2018-02-03 18:00:00,20.52531768583875,20.554264795441338,20.52306638412228,6.75,0.0,14535941.414279353,15179108.724000003,20.53421628846746,13.784216288467459,4.037761503966487
2018-02-03 19:00:00,17.086926234045848,17.852427057508297,17.083602376437092,5.425,0.0,169509.1470447554,15179108.724000003,17.340985222663747,11.915985222663746,0.04708587417909872
2018-02-03 20:00:00,15.51913339005761,16.517584282664348,15.513895960928405,4.275,0.0,0.0,5623484.7239999985,15.850204544550119,11.575204544550118,0.0
2018-02-03 21:00:00,14.531867819406298,15.279035035173676,14.5274681808236,3.175,0.0,4133029.046096893,303330.76601256,14.779457011801192,11.604457011801191,1.1480636239158035
2018-02-03 22:00:00,14.128332687939865,14.278551392118294,14.123668775102516,2.075,0.0,10179091.715201607,303330.76601256,14.176850951720226,12.101850951720227,2.8275254764448907
2018-02-03 23:00:00,13.828333398756865,13.75921636613086,13.823060747488153,1.425,0.0,15007718.87879481,303330.76601256,13.803536837458624,12.378536837458624,4.168810799665225
2018-02-03 00:00:00,13.495781071823695,13.457114653009697,13.486311481387565,0.85,0.0,17763061.556950375,303330.76601256,13.479735735406985,12.629735735406985,4.934183765819549
2018-02-04 01:00:00,13.02038508415078,13.194653530933936,13.009066088346302,0.325,0.0,18217613.32208632,303330.76601256,13.074701567810338,12.74970156781034,5.060448145023978
2018-02-04 02:00:00,12.635933063046252,12.852966592146073,12.623285703853067,0.275,0.0,18266951.504339375,303330.76601256,12.704061786348463,12.429061786348463,5.074153195649826
2018-02-04 03:00:00,12.338250615908846,12.540182807324154,12.324514018210285,0.45,0.0,18266951.504339326,303330.76601256,12.400982480481096,11.950982480481096,5.074153195649813
2018-02-04 04:00:00,12.064442877484135,12.247365836414158,12.04983762449347,0.575,0.0,18266951.50433888,303330.76601256,12.120548779463922,11.545548779463923,5.074153195649688
2018-02-04 05:00:00,11.722512431482455,11.904216196842892,11.707218443997315,0.225,0.0,18266951.504339304,303330.76601256,11.777982357440886,11.552982357440886,5.0741531956498065
2018-02-04 06:00:00,11.316233364846662,11.515104043634448,11.30038460237754,-0.35,0.0,18266951.50433947,303330.76601256,11.377240670286218,11.727240670286218,5.074153195649854
2018-02-04 07:00:00,10.907357550671296,11.12048471276649,10.891092318947415,-0.875,0.0,18266951.50433915,303330.76601256,10.972978194128402,11.847978194128402,5.074153195649764
2018-02-04 08:00:00,10.806410816028075,10.975197426652718,10.7899118941057,0.5,0.0,18266951.504339173,303330.76601256,10.857173378928833,10.357173378928833,5.07415319564977
2018-02-04 09:00:00,12.488236228707835,12.241267154269247,12.469871208597695,2.5,0.0,18266951.504339203,303330.76601256,12.399791530524924,9.899791530524924,5.074153195649779
2018-02-04 10:00:00,13.419075232945016,12.88202875381899,13.399439882884108,4.5,0.0,18266951.50433935,303330.76601256,13.233514623216038,8.733514623216038,5.074153195649819
2018-02-04 11:00:00,14.056859442003992,13.390838743191235,14.036516054650015,6.574999999999998,0.0,18266951.50433948,303330.76601256,13.828071413281748,7.2530714132817495,5.074153195649855
2018-02-04 12:00:00,14.641476483339606,13.915897691904242,14.621218440162913,8.6,0.0,18266951.50433932,303330.76601256,14.392864205135586,5.7928642051355865,5.074153195649811
2018-02-04 13:00:00,15.263804983254955,14.489408455456227,15.244746057840473,10.6,0.0,18266951.50433949,303330.76601256,14.999319832183886,4.3993198321838864,5.074153195649858
2018-02-04 14:00:00,15.856139960324686,15.058329058797295,15.839651824870876,11.775,0.0,18266951.504339185,303330.76601256,15.584706947997617,3.8097069479976167,5.074153195649774
2018-02-04 15:00:00,16.299474849555835,15.531785272141112,16.28659413055498,11.4,0.0,18266951.504339345,303330.76601256,16.039284750750642,4.639284750750642,5.074153195649818
2018-02-04 16:00:00,16.60572615818918,15.908109109278461,16.596699644759475,10.600000000000003,0.0,18266951.50433935,303330.76601256,16.370178304075704,5.770178304075701,5.074153195649819
2018-02-04 17:00:00,16.848758971504257,16.22682259574907,16.843086868988568,9.875,0.0,18266951.5043392,303330.76601256,16.639556145413966,6.764556145413966,5.074153195649778
2018-02-04 18:00:00,17.02629149233124,16.481800690017508,17.022919505099992,9.100000000000003,0.0,18266951.504339203,303330.76601256,16.843670562482913,7.74367056248291,5.074153195649779
2018-02-04 19:00:00,14.136024358033865,14.414896833298647,14.134242182772127,8.3,0.0,65668.25011136643,303330.76601256,14.228387791368213,5.928387791368213,0.018241180586490675
2018-02-04 20:00:00,13.401938097477734,13.65521399146927,13.400773953691145,7.35,0.0,2793392.9527984797,303330.76601256,13.48597534754605,6.135975347546051,0.7759424868884666
2018-02-04 21:00:00,13.180197058512261,13.166637299011722,13.179329185999546,6.275,0.0,7546938.885479393,303330.76601256,13.175387847841174,6.9003878478411735,2.096371912633165
2018-02-04 22:00:00,13.016609286942884,12.960730641650994,13.015742309078048,5.25,0.0,11722924.471962273,303330.76601256,12.997694079223976,7.747694079223976,3.256367908878409
2018-02-04 23:00:00,12.881663974052547,12.80633239878492,12.880749704929087,4.475,0.0,14914365.876986768,303330.76601256,12.856248692588851,8.381248692588851,4.1428794102741024
2018-02-04 00:00:00,12.746462265326421,12.682671724076275,12.745252422610896,3.7,0.0,17658685.92252796,303330.76601256,12.724795470671197,9.024795470671197,4.905190534035545
2018-02-05 01:00:00,10.953470497584963,11.357176559805096,10.951618539764054,2.975,0.0,0.0,303330.76601256,11.087421865718037,8.112421865718037,0.0
2018-02-05 02:00:00,10.437913989584828,10.856139647504538,10.435881208781684,2.875,0.0,0.0,303330.76601256,10.576644948623683,7.701644948623683,0.0
2018-02-05 03:00:00,9.953523297129946,10.34738189767942,9.951310465860326,2.9,0.0,0.0,303330.76601256,10.084071886889896,7.184071886889896,0.0
2018-02-05 04:00:00,9.570965142652565,9.919254412546929,9.568608027692386,2.975,0.0,0.0,303330.76601256,9.68627586096396,6.71127586096396,0.0
2018-02-05 05:00:00,9.061705554329896,9.406810306438972,9.059219155389162,2.25,0.0,0.0,303330.76601256,9.175911672052676,6.925911672052676,0.0
2018-02-05 06:00:00,8.465458876655276,8.830033514552717,8.462858335529441,1.25,0.0,0.0,303330.76601256,8.586116908912478,7.336116908912478,0.0
2018-02-05 07:00:00,7.84902969744008,8.230037918723879,7.846336518422798,0.25,0.0,0.0,303330.76601256,7.975134711528919,7.725134711528919,0.0
2018-02-05 08:00:00,7.613873385760031,7.9191676753766655,7.61112145645715,1.275,0.0,0.0,303330.76601256,7.714720839197949,6.43972083919795,0.0
2018-02-05 09:00:00,7.6485703054367,7.823526741144207,7.645790029795345,2.9,0.0,0.0,303330.76601256,7.7059623587920845,4.805962358792085,0.0
2018-02-05 10:00:00,7.790890298326273,7.857786397211352,7.788106360955365,4.575,0.0,0.0,303330.76601256,7.8122610188309975,3.2372610188309974,0.0
2018-02-05 11:00:00,8.325221832300612,8.239807334600414,8.322479969526414,7.324999999999998,0.0,0.0,303330.76601256,8.295836378809147,0.9708363788091487,0.0
2018-02-05 12:00:00,8.871318089402523,8.636959057280393,8.868522687548149,10.35,0.0,0.0,303330.76601256,8.792266611410355,-1.5577333885896447,0.0
2018-02-05 13:00:00,9.27274650928434,8.906099410886439,9.271310600237337,13.425,0.0,0.0,303330.76601256,9.150052173469371,-4.27494782653063,0.0
2018-02-05 14:00:00,9.567701906860052,9.14974280615457,9.569004636796077,14.350000000000003,0.0,0.0,303330.76601256,9.4288164499369,-4.921183550063104,0.0
